identifier,category,timestamp,x,y
130.0,3.0,1683896532.2171078,874,440
130.0,3.0,1683896532.388263,910,465
130.0,3.0,1683896532.559418,942,495
130.0,3.0,1683896532.7305732,994,542
130.0,3.0,1683896532.9017284,1047,583
130.0,3.0,1683896533.0728834,1101,625
130.0,3.0,1683896533.2440386,1183,654
130.0,3.0,1683896533.4151936,1238,688
131.0,2.0,1683896530.316558,734,281
131.0,2.0,1683896530.4666736,741,285
131.0,2.0,1683896530.6167896,753,290
131.0,2.0,1683896530.7669053,768,296
131.0,2.0,1683896530.917021,786,305
131.0,2.0,1683896531.0671368,802,314
131.0,2.0,1683896531.2172527,827,330
131.0,2.0,1683896531.3673685,847,341
131.0,2.0,1683896531.5174842,871,357
131.0,2.0,1683896531.6676,894,370
131.0,2.0,1683896531.817716,931,394
131.0,2.0,1683896531.9678316,963,414
131.0,2.0,1683896532.1179473,996,436
131.0,2.0,1683896532.268063,1047,471
131.0,2.0,1683896532.418179,1087,509
131.0,2.0,1683896532.5682948,1136,540
131.0,2.0,1683896532.7184105,1169,580
131.0,2.0,1683896532.8685262,1200,605
131.0,2.0,1683896533.0186422,1234,631
133.0,3.0,1683896530.7970638,690,288
133.0,3.0,1683896530.9710863,701,293
133.0,3.0,1683896531.1451085,712,300
133.0,3.0,1683896531.319131,726,307
133.0,3.0,1683896531.4931533,741,319
133.0,3.0,1683896531.6671755,755,327
133.0,3.0,1683896531.841198,770,338
133.0,3.0,1683896532.0152204,792,355
133.0,3.0,1683896532.1892426,812,369
133.0,3.0,1683896532.363265,834,384
133.0,3.0,1683896532.5372872,859,404
133.0,3.0,1683896532.7113097,893,431
133.0,3.0,1683896532.885332,924,451
133.0,3.0,1683896533.0593543,958,481
133.0,3.0,1683896533.2333767,1010,523
133.0,3.0,1683896533.4073992,1058,560
133.0,3.0,1683896533.5814214,1109,604
133.0,3.0,1683896533.7554438,1165,639
133.0,3.0,1683896533.9294662,1236,623
133.0,3.0,1683896534.1034884,1213,570
121.0,3.0,1683896530.8429174,549,432
121.0,3.0,1683896531.448056,531,450
121.0,3.0,1683896532.0531945,557,432
121.0,3.0,1683896532.6583328,544,464
121.0,3.0,1683896533.2634714,550,466
135.0,2.0,1683896531.3901303,1098,318
135.0,2.0,1683896531.587029,1078,313
135.0,2.0,1683896531.7839274,1055,309
135.0,2.0,1683896531.9808261,1036,305
135.0,2.0,1683896532.1777246,1020,300
135.0,2.0,1683896532.3746233,1003,298
135.0,2.0,1683896532.571522,988,295
135.0,2.0,1683896532.7684205,977,294
135.0,2.0,1683896532.9653192,962,290
135.0,2.0,1683896533.1622176,945,288
135.0,2.0,1683896533.3591163,933,286
135.0,2.0,1683896533.556015,922,285
135.0,2.0,1683896533.7529135,907,281
135.0,2.0,1683896533.9498122,896,278
135.0,2.0,1683896534.1467106,885,275
135.0,2.0,1683896534.3436093,872,274
135.0,2.0,1683896534.540508,861,272
135.0,2.0,1683896534.7374065,853,271
135.0,2.0,1683896534.9343052,845,269
135.0,2.0,1683896535.1312037,836,268
136.0,3.0,1683896531.5266647,693,280
136.0,3.0,1683896531.674572,705,282
136.0,3.0,1683896531.8224795,720,284
136.0,3.0,1683896531.9703867,734,288
136.0,3.0,1683896532.118294,748,292
136.0,3.0,1683896532.2662013,766,296
136.0,3.0,1683896532.4141088,778,296
136.0,3.0,1683896532.562016,797,306
136.0,3.0,1683896532.7099233,815,319
136.0,3.0,1683896532.8578305,840,335
136.0,3.0,1683896533.005738,864,350
132.0,3.0,1683896531.836561,582,450
132.0,3.0,1683896532.369451,596,458
132.0,3.0,1683896532.902341,603,461
132.0,3.0,1683896533.435231,601,441
132.0,3.0,1683896533.968121,598,430
132.0,3.0,1683896534.5010111,612,425
132.0,3.0,1683896535.0339012,609,437
132.0,3.0,1683896535.566791,612,440
139.0,2.0,1683896531.9764624,460,376
139.0,2.0,1683896532.8848426,460,378
139.0,2.0,1683896533.793223,460,379
139.0,2.0,1683896534.701603,460,381
139.0,2.0,1683896535.6099832,459,382
139.0,2.0,1683896536.5183635,459,387
139.0,2.0,1683896537.4267437,459,387
139.0,2.0,1683896538.335124,458,388
139.0,2.0,1683896539.243504,457,389
139.0,2.0,1683896540.1518843,458,391
139.0,2.0,1683896541.0602646,459,394
139.0,2.0,1683896541.9686449,458,395
139.0,2.0,1683896542.8770251,457,399
139.0,2.0,1683896543.7854052,457,398
139.0,2.0,1683896544.6937854,456,399
139.0,2.0,1683896545.6021657,456,398
139.0,2.0,1683896546.510546,455,398
139.0,2.0,1683896547.4189262,455,438
139.0,2.0,1683896548.3273063,464,447
139.0,2.0,1683896549.2356865,477,479
138.0,3.0,1683896531.9834397,682,275
138.0,3.0,1683896532.1226206,691,278
138.0,3.0,1683896532.2618017,703,282
138.0,3.0,1683896532.4009826,715,286
138.0,3.0,1683896532.5401638,725,291
138.0,3.0,1683896532.6793447,737,297
138.0,3.0,1683896532.8185258,754,304
138.0,3.0,1683896532.9577067,768,313
138.0,3.0,1683896533.0968878,783,325
138.0,3.0,1683896533.2360687,804,340
138.0,3.0,1683896533.3752499,821,353
138.0,3.0,1683896533.5144308,843,366
138.0,3.0,1683896533.6536117,865,379
138.0,3.0,1683896533.7927928,894,403
138.0,3.0,1683896533.9319737,924,421
138.0,3.0,1683896534.0711548,955,442
138.0,3.0,1683896534.2103357,1002,473
138.0,3.0,1683896534.3495169,1044,505
138.0,3.0,1683896534.4886978,1095,542
138.0,3.0,1683896534.627879,1154,585
134.0,3.0,1683896532.4936643,520,437
134.0,3.0,1683896533.5264244,558,439
134.0,3.0,1683896534.5591846,579,439
142.0,2.0,1683896532.8023412,950,301
142.0,2.0,1683896533.0641313,939,297
142.0,2.0,1683896533.3259215,928,295
142.0,2.0,1683896533.5877116,915,294
142.0,2.0,1683896533.8495016,906,291
142.0,2.0,1683896534.111292,897,289
142.0,2.0,1683896534.373082,886,286
142.0,2.0,1683896534.634872,872,282
142.0,2.0,1683896534.8966622,869,280
142.0,2.0,1683896535.1584523,865,280
142.0,2.0,1683896535.4202423,858,279
142.0,2.0,1683896535.6820326,851,277
142.0,2.0,1683896535.9438226,846,276
142.0,2.0,1683896536.205613,843,274
142.0,2.0,1683896536.467403,843,273
142.0,2.0,1683896536.729193,838,272
142.0,2.0,1683896536.9909832,833,271
142.0,2.0,1683896537.2527733,827,271
142.0,2.0,1683896537.5145633,823,269
142.0,2.0,1683896537.7763536,820,269
143.0,3.0,1683896533.552651,956,408
144.0,3.0,1683896533.6911721,990,430
145.0,3.0,1683896533.8208115,1029,458
147.0,3.0,1683896533.9648364,1086,494
149.0,2.0,1683896534.0918176,638,281
149.0,2.0,1683896534.215641,648,285
149.0,2.0,1683896534.3394644,663,293
149.0,2.0,1683896534.4632878,675,297
149.0,2.0,1683896534.5871112,689,307
149.0,2.0,1683896534.7109346,704,318
149.0,2.0,1683896534.834758,723,333
149.0,2.0,1683896534.9585817,741,346
149.0,2.0,1683896535.082405,759,362
149.0,2.0,1683896535.2062285,783,385
149.0,2.0,1683896535.330052,806,405
149.0,2.0,1683896535.4538753,827,429
149.0,2.0,1683896535.5776987,857,454
148.0,3.0,1683896534.1074827,1144,529
150.0,3.0,1683896534.234684,598,680
150.0,3.0,1683896534.449253,711,670
150.0,3.0,1683896534.663822,1229,635
151.0,2.0,1683896535.0187228,878,283
151.0,2.0,1683896535.3598292,874,282
151.0,2.0,1683896535.7009356,870,281
151.0,2.0,1683896536.042042,865,280
151.0,2.0,1683896536.3831484,859,280
151.0,2.0,1683896536.7242546,855,279
151.0,2.0,1683896537.065361,852,278
151.0,2.0,1683896537.4064674,846,277
151.0,2.0,1683896537.7475739,843,275
151.0,2.0,1683896538.0886803,839,275
151.0,2.0,1683896538.4297867,836,274
151.0,2.0,1683896538.770893,832,273
151.0,2.0,1683896539.1119995,829,273
151.0,2.0,1683896539.453106,837,273
151.0,2.0,1683896539.7942123,830,272
151.0,2.0,1683896540.1353188,829,271
151.0,2.0,1683896540.476425,827,270
151.0,2.0,1683896540.8175313,824,270
151.0,2.0,1683896541.1586378,819,269
151.0,2.0,1683896541.4997442,816,269
152.0,3.0,1683896535.821255,477,437
152.0,3.0,1683896535.9936848,464,450
152.0,3.0,1683896536.1661143,464,462
137.0,2.0,1683896535.8489873,898,495
137.0,2.0,1683896535.9610631,932,530
137.0,2.0,1683896536.073139,977,574
137.0,2.0,1683896536.1852148,1033,613
137.0,2.0,1683896536.2972906,1081,634
137.0,2.0,1683896536.4093664,1121,657
137.0,2.0,1683896536.5214422,1163,692
153.0,3.0,1683896536.0715425,1255,402
153.0,3.0,1683896536.2692778,1237,382
153.0,3.0,1683896536.4670134,1202,369
153.0,3.0,1683896536.6647487,1168,354
153.0,3.0,1683896536.862484,1012,286
153.0,3.0,1683896537.0602193,992,279
153.0,3.0,1683896537.2579548,971,278
155.0,2.0,1683896536.4685643,1231,364
155.0,2.0,1683896536.6002905,1214,354
155.0,2.0,1683896536.7320168,1185,342
155.0,2.0,1683896536.863743,1158,335
155.0,2.0,1683896536.9954693,1132,327
155.0,2.0,1683896537.1271954,1106,320
155.0,2.0,1683896537.2589216,1088,312
155.0,2.0,1683896537.390648,1071,307
155.0,2.0,1683896537.5223742,1053,301
155.0,2.0,1683896537.6541004,1035,296
155.0,2.0,1683896537.7858267,1018,290
155.0,2.0,1683896537.917553,1005,287
155.0,2.0,1683896538.0492792,987,284
155.0,2.0,1683896538.1810055,975,282
155.0,2.0,1683896538.3127315,966,279
155.0,2.0,1683896538.4444578,964,276
155.0,2.0,1683896538.576184,952,274
155.0,2.0,1683896538.7079103,944,272
157.0,2.0,1683896536.9685786,869,280
157.0,2.0,1683896537.4939873,868,279
157.0,2.0,1683896538.019396,867,278
157.0,2.0,1683896538.5448048,861,277
157.0,2.0,1683896539.0702136,858,277
157.0,2.0,1683896539.595622,855,276
157.0,2.0,1683896540.1210308,850,275
157.0,2.0,1683896540.6464396,847,275
157.0,2.0,1683896541.1718483,847,273
157.0,2.0,1683896541.697257,842,274
157.0,2.0,1683896542.2226658,840,273
157.0,2.0,1683896542.7480745,837,273
157.0,2.0,1683896543.2734833,841,272
157.0,2.0,1683896543.798892,839,272
157.0,2.0,1683896544.3243008,837,271
157.0,2.0,1683896544.8497095,834,270
157.0,2.0,1683896545.375118,831,270
157.0,2.0,1683896545.9005268,827,269
157.0,2.0,1683896546.4259355,824,269
157.0,2.0,1683896546.9513443,822,268
156.0,2.0,1683896536.9695811,459,319
156.0,2.0,1683896537.112981,463,318
156.0,2.0,1683896537.256381,465,319
156.0,2.0,1683896537.3997808,468,323
156.0,2.0,1683896537.5431807,471,323
156.0,2.0,1683896537.6865807,470,323
156.0,2.0,1683896537.8299804,479,325
156.0,2.0,1683896537.9733803,482,326
156.0,2.0,1683896538.1167803,488,326
156.0,2.0,1683896538.2601802,494,325
156.0,2.0,1683896538.4035802,501,325
156.0,2.0,1683896538.54698,508,328
154.0,3.0,1683896537.139524,522,430
154.0,3.0,1683896538.1777184,521,438
154.0,3.0,1683896539.2159128,499,470
154.0,3.0,1683896540.2541072,523,459
154.0,3.0,1683896541.2923017,543,434
154.0,3.0,1683896542.3304963,504,435
154.0,3.0,1683896543.3686907,492,446
154.0,3.0,1683896544.4068851,467,450
154.0,3.0,1683896545.4450796,472,437
146.0,2.0,1683896537.1776552,636,454
146.0,2.0,1683896537.2911134,610,454
146.0,2.0,1683896537.4045715,560,458
146.0,2.0,1683896537.5180297,514,463
146.0,2.0,1683896537.6314878,476,466
158.0,3.0,1683896538.0121646,896,273
158.0,3.0,1683896538.0957148,878,270
158.0,3.0,1683896538.1792648,865,267
162.0,7.0,1683896538.388679,959,284
162.0,7.0,1683896539.0110674,942,282
162.0,7.0,1683896539.6334555,935,279
162.0,7.0,1683896540.2558439,936,278
162.0,7.0,1683896540.8782322,931,277
162.0,7.0,1683896541.5006204,895,280
162.0,7.0,1683896542.1230087,733,298
162.0,7.0,1683896542.745397,749,304
162.0,7.0,1683896543.3677852,775,314
162.0,7.0,1683896543.9901736,798,325
162.0,7.0,1683896544.6125617,824,338
162.0,7.0,1683896545.23495,863,361
162.0,7.0,1683896545.8573384,895,384
162.0,7.0,1683896546.4797266,934,407
162.0,7.0,1683896547.102115,979,430
162.0,7.0,1683896547.7245033,1056,481
162.0,7.0,1683896548.3468914,1079,524
162.0,7.0,1683896548.9692798,1122,573
162.0,7.0,1683896549.5916681,1140,534
162.0,7.0,1683896550.2140563,1169,622
163.0,2.0,1683896538.8176382,916,291
163.0,2.0,1683896539.4016428,912,290
163.0,2.0,1683896539.9856472,907,289
163.0,2.0,1683896540.5696518,903,288
163.0,2.0,1683896541.1536562,900,288
163.0,2.0,1683896541.737661,896,287
163.0,2.0,1683896542.3216655,891,286
163.0,2.0,1683896542.90567,887,285
163.0,2.0,1683896543.4896746,881,282
163.0,2.0,1683896544.073679,874,280
163.0,2.0,1683896544.6576836,871,280
163.0,2.0,1683896545.2416883,869,279
163.0,2.0,1683896545.8256927,872,279
163.0,2.0,1683896546.4096973,887,279
163.0,2.0,1683896546.9937017,853,278
163.0,2.0,1683896547.5777063,849,278
163.0,2.0,1683896548.161711,846,276
163.0,2.0,1683896548.7457154,844,275
163.0,2.0,1683896549.32972,840,273
163.0,2.0,1683896549.9137244,834,272
164.0,2.0,1683896539.2380102,1245,360
164.0,2.0,1683896539.7491236,1231,356
164.0,2.0,1683896540.260237,1216,346
164.0,2.0,1683896540.7713504,1200,333
164.0,2.0,1683896541.2824638,1181,333
164.0,2.0,1683896541.7935772,1154,323
164.0,2.0,1683896542.3046908,1124,312
164.0,2.0,1683896542.8158042,1100,307
164.0,2.0,1683896543.3269176,1082,302
164.0,2.0,1683896543.838031,1066,299
164.0,2.0,1683896544.3491445,1047,292
164.0,2.0,1683896544.8602579,1031,290
164.0,2.0,1683896545.3713713,1018,286
164.0,2.0,1683896545.8824847,997,283
164.0,2.0,1683896546.393598,991,280
164.0,2.0,1683896546.9047117,977,277
164.0,2.0,1683896547.4158251,974,276
164.0,2.0,1683896547.9269385,947,277
164.0,2.0,1683896548.438052,916,280
164.0,2.0,1683896548.9491653,937,274
166.0,2.0,1683896540.5201304,629,286
166.0,2.0,1683896540.6696634,646,292
166.0,2.0,1683896540.8191967,662,301
166.0,2.0,1683896540.9687297,686,319
166.0,2.0,1683896541.118263,708,336
166.0,2.0,1683896541.267796,733,357
166.0,2.0,1683896541.417329,762,383
166.0,2.0,1683896541.5668623,804,420
166.0,2.0,1683896541.7163954,845,464
166.0,2.0,1683896541.8659284,897,514
166.0,2.0,1683896542.0154617,977,590
166.0,2.0,1683896542.1649947,1043,624
166.0,2.0,1683896542.314528,1111,669
168.0,2.0,1683896540.8378081,695,276
168.0,2.0,1683896540.9842188,713,282
168.0,2.0,1683896541.1306293,729,287
168.0,2.0,1683896541.27704,746,292
168.0,2.0,1683896541.4234505,765,300
168.0,2.0,1683896541.5698612,790,315
168.0,2.0,1683896541.7162716,811,327
168.0,2.0,1683896541.8626823,835,343
168.0,2.0,1683896542.0090928,869,365
168.0,2.0,1683896542.1555035,901,384
168.0,2.0,1683896542.301914,935,409
168.0,2.0,1683896542.4483247,975,433
168.0,2.0,1683896542.5947351,1032,475
168.0,2.0,1683896542.7411458,1083,517
168.0,2.0,1683896542.8875563,1145,561
168.0,2.0,1683896543.033967,1187,607
168.0,2.0,1683896543.1803775,1230,638
169.0,2.0,1683896541.317804,625,682
169.0,2.0,1683896541.4078555,709,673
171.0,2.0,1683896541.79885,689,273
171.0,2.0,1683896541.9444647,703,277
171.0,2.0,1683896542.090079,723,284
171.0,2.0,1683896542.2356937,738,289
171.0,2.0,1683896542.381308,754,295
171.0,2.0,1683896542.5269227,770,302
171.0,2.0,1683896542.672537,795,314
171.0,2.0,1683896542.8181517,816,328
171.0,2.0,1683896542.963766,839,341
171.0,2.0,1683896543.1093807,872,359
171.0,2.0,1683896543.2549953,902,377
171.0,2.0,1683896543.4006097,936,395
171.0,2.0,1683896543.5462244,976,419
171.0,2.0,1683896543.6918387,1033,457
171.0,2.0,1683896543.8374534,1086,496
171.0,2.0,1683896543.9830678,1144,536
171.0,2.0,1683896544.1286824,1182,596
171.0,2.0,1683896544.2742968,1225,621
170.0,2.0,1683896541.805852,1244,385
170.0,2.0,1683896542.0762086,1230,377
170.0,2.0,1683896542.346565,1214,365
170.0,2.0,1683896542.6169217,1201,355
170.0,2.0,1683896542.887278,1185,345
170.0,2.0,1683896543.1576347,1161,336
170.0,2.0,1683896543.4279912,1136,327
170.0,2.0,1683896543.6983478,1114,319
170.0,2.0,1683896543.9687042,1093,311
170.0,2.0,1683896544.2390609,1066,302
170.0,2.0,1683896544.5094175,1040,296
170.0,2.0,1683896544.779774,1021,288
170.0,2.0,1683896545.0501306,1005,282
170.0,2.0,1683896545.320487,985,278
170.0,2.0,1683896545.5908437,960,278
170.0,2.0,1683896545.8612,983,277
167.0,2.0,1683896541.9779568,582,451
167.0,2.0,1683896543.1785235,602,431
167.0,2.0,1683896544.3790905,592,428
167.0,2.0,1683896545.5796576,555,427
167.0,2.0,1683896546.7802243,519,431
167.0,2.0,1683896547.980791,460,434
173.0,2.0,1683896542.427495,840,273
173.0,2.0,1683896543.376939,839,273
173.0,2.0,1683896544.3263834,838,273
173.0,2.0,1683896545.2758274,837,273
173.0,2.0,1683896546.2252715,837,273
173.0,2.0,1683896547.1747158,835,273
173.0,2.0,1683896548.1241598,833,273
173.0,2.0,1683896549.0736039,832,272
173.0,2.0,1683896550.0230482,831,272
173.0,2.0,1683896550.9724922,841,272
173.0,2.0,1683896551.9219365,839,271
173.0,2.0,1683896552.8713806,837,271
173.0,2.0,1683896553.8208246,835,271
173.0,2.0,1683896554.770269,832,271
173.0,2.0,1683896555.719713,831,271
173.0,2.0,1683896556.669157,828,270
173.0,2.0,1683896557.6186013,827,269
173.0,2.0,1683896558.5680454,826,269
173.0,2.0,1683896559.5174894,825,268
173.0,2.0,1683896560.4669337,818,268
174.0,2.0,1683896543.5656755,1241,371
174.0,2.0,1683896543.8752334,1226,370
174.0,2.0,1683896544.1847916,1214,366
174.0,2.0,1683896544.4943495,1199,357
174.0,2.0,1683896544.8039076,1197,343
174.0,2.0,1683896545.1134655,1168,334
174.0,2.0,1683896545.4230237,1143,326
174.0,2.0,1683896545.7325816,1124,320
174.0,2.0,1683896546.0421398,1098,310
174.0,2.0,1683896546.3516977,1083,306
174.0,2.0,1683896546.6612558,1067,301
174.0,2.0,1683896546.9708138,1046,295
174.0,2.0,1683896547.280372,1030,290
174.0,2.0,1683896547.5899298,1014,287
174.0,2.0,1683896547.899488,998,285
174.0,2.0,1683896548.209046,980,281
174.0,2.0,1683896548.518604,971,278
174.0,2.0,1683896548.828162,963,273
174.0,2.0,1683896549.13772,943,273
175.0,2.0,1683896543.7209067,688,273
175.0,2.0,1683896543.872904,701,277
175.0,2.0,1683896544.0249014,717,282
175.0,2.0,1683896544.1768985,737,289
175.0,2.0,1683896544.3288958,753,294
175.0,2.0,1683896544.4808931,773,302
175.0,2.0,1683896544.6328905,794,313
175.0,2.0,1683896544.7848876,823,331
175.0,2.0,1683896544.9368849,847,347
175.0,2.0,1683896545.0888822,877,365
175.0,2.0,1683896545.2408795,917,393
175.0,2.0,1683896545.3928769,956,418
175.0,2.0,1683896545.544874,1002,449
175.0,2.0,1683896545.6968713,1047,486
175.0,2.0,1683896545.8488686,1119,539
175.0,2.0,1683896546.000866,1163,592
175.0,2.0,1683896546.152863,1196,614
175.0,2.0,1683896546.3048604,1250,654
172.0,5.0,1683896544.252408,646,465
172.0,5.0,1683896544.390955,623,471
172.0,5.0,1683896544.529502,598,475
172.0,5.0,1683896544.6680489,572,479
172.0,5.0,1683896544.8065958,570,483
172.0,5.0,1683896544.9451427,574,484
172.0,5.0,1683896545.0836895,572,485
172.0,5.0,1683896545.2222364,560,481
172.0,5.0,1683896545.3607833,530,482
172.0,5.0,1683896545.4993303,504,482
172.0,5.0,1683896545.6378772,475,484
177.0,2.0,1683896544.3757782,634,277
177.0,2.0,1683896544.5289848,643,281
177.0,2.0,1683896544.6821911,653,286
177.0,2.0,1683896544.8353977,670,292
177.0,2.0,1683896544.988604,685,299
177.0,2.0,1683896545.1418107,700,309
177.0,2.0,1683896545.2950172,721,324
177.0,2.0,1683896545.4482236,739,338
177.0,2.0,1683896545.6014302,759,354
177.0,2.0,1683896545.7546368,781,373
177.0,2.0,1683896545.907843,811,402
177.0,2.0,1683896546.0610497,832,427
177.0,2.0,1683896546.214256,871,456
177.0,2.0,1683896546.3674626,919,506
177.0,2.0,1683896546.5206692,966,550
177.0,2.0,1683896546.6738756,1021,596
177.0,2.0,1683896546.8270822,1077,621
177.0,2.0,1683896546.9802885,1147,659
176.0,3.0,1683896544.382778,1073,320
176.0,3.0,1683896544.4645405,1051,313
180.0,2.0,1683896546.2602513,1229,375
180.0,2.0,1683896546.4188526,1216,368
180.0,2.0,1683896546.577454,1206,359
180.0,2.0,1683896546.7360554,1193,348
180.0,2.0,1683896546.8946567,1167,338
180.0,2.0,1683896547.0532582,1142,330
180.0,2.0,1683896547.2118595,1117,326
180.0,2.0,1683896547.3704607,1091,315
180.0,2.0,1683896547.5290623,1073,309
180.0,2.0,1683896547.6876636,1055,302
180.0,2.0,1683896547.8462648,1039,294
180.0,2.0,1683896548.0048664,1019,289
180.0,2.0,1683896548.1634676,1004,286
180.0,2.0,1683896548.3220692,990,286
180.0,2.0,1683896548.4806705,976,284
180.0,2.0,1683896548.6392717,968,282
180.0,2.0,1683896548.7978733,941,280
180.0,2.0,1683896548.9564745,956,278
180.0,2.0,1683896549.1150758,946,275
180.0,2.0,1683896549.2736773,929,274
179.0,2.0,1683896546.2671013,636,280
179.0,2.0,1683896546.419824,647,287
179.0,2.0,1683896546.5725467,658,292
179.0,2.0,1683896546.7252693,670,299
179.0,2.0,1683896546.877992,683,309
179.0,2.0,1683896547.0307145,701,324
179.0,2.0,1683896547.1834373,718,336
179.0,2.0,1683896547.33616,735,352
179.0,2.0,1683896547.4888825,759,375
179.0,2.0,1683896547.6416054,781,396
179.0,2.0,1683896547.794328,805,418
179.0,2.0,1683896547.9470506,825,447
179.0,2.0,1683896548.0997732,873,490
179.0,2.0,1683896548.252496,912,532
179.0,2.0,1683896548.4052186,962,578
179.0,2.0,1683896548.5579412,1018,614
179.0,2.0,1683896548.7106638,1063,645
179.0,2.0,1683896548.8633866,1112,682
178.0,2.0,1683896546.2740993,860,275
178.0,2.0,1683896548.6266775,859,275
178.0,2.0,1683896550.979256,857,276
178.0,2.0,1683896553.331834,857,277
178.0,2.0,1683896555.6844122,856,277
178.0,2.0,1683896558.0369906,855,276
178.0,2.0,1683896560.3895688,854,275
178.0,2.0,1683896562.742147,853,275
178.0,2.0,1683896565.0947251,851,274
178.0,2.0,1683896567.4473035,849,274
178.0,2.0,1683896569.7998817,848,274
178.0,2.0,1683896572.1524599,846,273
178.0,2.0,1683896574.5050383,843,273
178.0,2.0,1683896576.8576164,840,273
178.0,2.0,1683896579.2101946,838,273
178.0,2.0,1683896581.5627728,836,272
178.0,2.0,1683896583.9153512,834,272
178.0,2.0,1683896586.2679293,831,271
178.0,2.0,1683896588.6205075,830,270
178.0,2.0,1683896590.9730859,829,270
181.0,2.0,1683896546.9422736,621,439
181.0,2.0,1683896547.07406,600,439
181.0,2.0,1683896547.2058465,563,441
181.0,2.0,1683896547.3376331,529,445
181.0,2.0,1683896547.4694195,495,447
181.0,2.0,1683896547.6012058,478,451
182.0,2.0,1683896548.3334582,580,425
182.0,2.0,1683896548.4458532,578,418
182.0,2.0,1683896548.5582483,550,422
182.0,2.0,1683896548.6706433,508,428
182.0,2.0,1683896548.7830384,493,431
182.0,2.0,1683896548.8954334,474,436
184.0,2.0,1683896549.287784,616,435
184.0,2.0,1683896549.4069364,583,436
184.0,2.0,1683896549.5260887,579,434
184.0,2.0,1683896549.645241,541,440
184.0,2.0,1683896549.7643933,513,441
184.0,2.0,1683896549.8835459,498,441
184.0,2.0,1683896550.0026982,479,441
184.0,2.0,1683896550.1218505,461,452
185.0,2.0,1683896549.5766947,624,459
185.0,2.0,1683896549.674057,586,466
185.0,2.0,1683896549.7714195,540,473
185.0,2.0,1683896549.868782,504,478
188.0,2.0,1683896550.93024,846,276
188.0,2.0,1683896554.5913608,845,275
188.0,2.0,1683896558.2524815,846,275
188.0,2.0,1683896561.9136024,848,276
188.0,2.0,1683896565.574723,846,275
188.0,2.0,1683896569.235844,845,275
188.0,2.0,1683896572.8969648,843,275
188.0,2.0,1683896576.5580854,842,276
188.0,2.0,1683896580.2192063,841,274
188.0,2.0,1683896583.880327,838,274
188.0,2.0,1683896587.5414479,837,273
188.0,2.0,1683896591.2025688,836,273
188.0,2.0,1683896594.8636894,839,272
188.0,2.0,1683896598.5248103,836,273
188.0,2.0,1683896602.185931,839,273
188.0,2.0,1683896605.8470519,838,272
188.0,2.0,1683896609.5081728,834,272
188.0,2.0,1683896613.1692934,833,272
188.0,2.0,1683896616.8304143,833,272
188.0,2.0,1683896620.491535,824,269
187.0,2.0,1683896550.9312394,716,681
189.0,2.0,1683896551.14526,1231,372
189.0,2.0,1683896551.281188,1216,359
189.0,2.0,1683896551.4171162,1203,350
189.0,2.0,1683896551.553044,1183,340
189.0,2.0,1683896551.6889722,1156,331
189.0,2.0,1683896551.8249002,1128,323
189.0,2.0,1683896551.960828,1106,315
189.0,2.0,1683896552.0967562,1085,307
189.0,2.0,1683896552.2326841,1062,297
189.0,2.0,1683896552.3686123,1045,292
189.0,2.0,1683896552.5045402,1028,290
189.0,2.0,1683896552.6404681,1013,287
189.0,2.0,1683896552.7763963,996,285
189.0,2.0,1683896552.9123242,982,282
189.0,2.0,1683896553.0482523,974,280
189.0,2.0,1683896553.1841803,964,277
189.0,2.0,1683896553.3201082,957,276
189.0,2.0,1683896553.4560363,951,274
189.0,2.0,1683896553.5919642,945,272
189.0,2.0,1683896553.7278924,938,269
186.0,2.0,1683896552.592313,622,436
186.0,2.0,1683896552.7286463,601,441
186.0,2.0,1683896552.8649795,557,437
186.0,2.0,1683896553.0013127,520,442
186.0,2.0,1683896553.1376457,486,448
186.0,2.0,1683896553.273979,467,447
190.0,3.0,1683896553.0143123,587,404
190.0,3.0,1683896553.4758291,582,409
190.0,3.0,1683896553.9373457,549,414
190.0,3.0,1683896554.3988624,519,417
190.0,3.0,1683896554.8603792,497,420
190.0,3.0,1683896555.321896,476,424
190.0,3.0,1683896555.7834127,463,419
190.0,3.0,1683896556.2449293,495,424
190.0,3.0,1683896556.7064462,481,426
190.0,3.0,1683896557.167963,465,425
190.0,3.0,1683896557.6294796,482,435
190.0,3.0,1683896558.0909963,461,439
191.0,2.0,1683896553.2043118,695,273
191.0,2.0,1683896553.3564615,709,277
191.0,2.0,1683896553.5086114,725,282
191.0,2.0,1683896553.660761,740,287
191.0,2.0,1683896553.8129108,760,294
191.0,2.0,1683896553.9650607,778,302
191.0,2.0,1683896554.1172104,798,314
191.0,2.0,1683896554.2693603,824,329
191.0,2.0,1683896554.42151,847,344
191.0,2.0,1683896554.5736597,873,360
191.0,2.0,1683896554.7258096,904,377
191.0,2.0,1683896554.8779593,945,399
191.0,2.0,1683896555.030109,985,422
191.0,2.0,1683896555.1822588,1026,451
191.0,2.0,1683896555.3344085,1084,493
191.0,2.0,1683896555.4865584,1141,530
191.0,2.0,1683896555.638708,1176,576
191.0,2.0,1683896555.7908578,1204,605
191.0,2.0,1683896555.9430077,1254,647
192.0,3.0,1683896553.3673127,625,283
192.0,3.0,1683896553.5283928,632,286
192.0,3.0,1683896553.689473,643,292
192.0,3.0,1683896553.850553,652,299
192.0,3.0,1683896554.0116332,664,304
192.0,3.0,1683896554.1727133,677,318
192.0,3.0,1683896554.3337932,690,328
